close;high;low;open;time;volume
1.10183;1.10193;1.10155;1.10165;1723654200000;1142.94
1.10173;1.10184;1.10164;1.10182;1723654800000;901.68
1.1017;1.10176;1.10149;1.10173;1723655400000;716.37
1.10149;1.10171;1.10131;1.1017;1723656000000;1405.44
1.10162;1.1017;1.10139;1.10148;1723656600000;1581.6
1.10153;1.10165;1.10148;1.10161;1723657200000;1856.42
1.10142;1.10155;1.1013;1.10152;1723657800000;1714.66
1.1013;1.10141;1.10115;1.10141;1723658400000;3157.45
1.1012;1.10134;1.10108;1.10129;1723659000000;2417.72
1.10128;1.10147;1.10118;1.10119;1723659600000;1433.94
1.10134;1.10142;1.10124;1.10128;1723660200000;1343.09
1.10141;1.10146;1.1013;1.10134;1723660800000;839.66
1.1016;1.1017;1.10141;1.10143;1723661400000;2079.21
1.10154;1.10163;1.10144;1.1016;1723662000000;835.86
1.10135;1.10165;1.10134;1.10154;1723662600000;807.09
1.10129;1.10143;1.10129;1.10134;1723663200000;1138.02
1.1013;1.10132;1.10113;1.10131;1723663800000;2480.32
1.10144;1.10145;1.10128;1.10129;1723664400000;2432.94
1.10129;1.10153;1.10126;1.10144;1723665000000;1389.11
1.1012;1.1013;1.10118;1.1013;1723665600000;696.29
1.10137;1.10145;1.10118;1.10119;1723666200000;638.49
1.1012;1.1014;1.10118;1.10137;1723666800000;481.26
1.10111;1.1012;1.10108;1.1012;1723667400000;778.14
1.10114;1.10123;1.1011;1.1011;1723668000000;285.43
1.10125;1.1013;1.10113;1.10113;1723668600000;809.1
1.10123;1.10124;1.10114;1.10124;1723669200000;135.1
1.1013;1.10132;1.10114;1.10122;1723669800000;131.25
1.10125;1.10131;1.10125;1.10131;1723670400000;27.0
1.10125;1.10129;1.10124;1.10125;1723671000000;76.05
1.10121;1.10128;1.10118;1.10123;1723671600000;90.45
1.10115;1.10122;1.10112;1.10121;1723672200000;217.8
1.10145;1.10154;1.10109;1.10121;1723672800000;344.16
1.10137;1.10147;1.10134;1.10147;1723673400000;116.19
1.1012;1.10137;1.10119;1.10136;1723674000000;220.95
1.10128;1.1013;1.10116;1.10119;1723674600000;255.15
1.10135;1.10144;1.10129;1.10129;1723675200000;493.16
1.1013;1.10136;1.10129;1.10136;1723675800000;208.8
1.10129;1.10139;1.10125;1.10134;1723676400000;676.75
1.10129;1.10133;1.10124;1.10129;1723677000000;597.11
1.1011;1.10131;1.1011;1.10127;1723677600000;526.0
1.10106;1.1011;1.10104;1.10109;1723678200000;375.75
1.10109;1.10111;1.10097;1.10106;1723678800000;148.66
1.10116;1.1012;1.10107;1.10108;1723679400000;1054.38
1.1013;1.10133;1.10109;1.10117;1723680000000;804.72
1.10129;1.10134;1.10125;1.1013;1723680600000;593.81
1.10131;1.10134;1.10121;1.10128;1723681200000;503.46
1.10135;1.10142;1.10123;1.10132;1723681800000;320.48
1.10128;1.10136;1.10122;1.10136;1723682400000;379.62
1.10096;1.10138;1.10092;1.10129;1723683000000;1716.42
1.10084;1.10098;1.10077;1.10095;1723683600000;875.18
1.10057;1.10087;1.10056;1.10083;1723684200000;773.06
1.10042;1.10061;1.10033;1.10056;1723684800000;770.13
1.10039;1.10072;1.1003;1.10042;1723685400000;1430.61
1.1006;1.1006;1.1004;1.1004;1723686000000;945.36
1.10069;1.1007;1.10045;1.10061;1723686600000;656.52
1.10071;1.10095;1.10062;1.10069;1723687200000;986.4
1.10105;1.10107;1.10073;1.10073;1723687800000;746.67
1.10075;1.10112;1.10071;1.10105;1723688400000;891.84
1.10075;1.10077;1.10056;1.10076;1723689000000;796.62
1.10082;1.10091;1.10075;1.10075;1723689600000;657.18
1.10085;1.1009;1.10078;1.10081;1723690200000;719.85
1.10092;1.10101;1.10075;1.10085;1723690800000;640.5
1.10105;1.10106;1.10092;1.10094;1723691400000;523.2
1.10083;1.10105;1.10081;1.10105;1723692000000;388.26
1.1008;1.10085;1.10075;1.10081;1723692600000;587.0
1.10079;1.10084;1.10075;1.10081;1723693200000;466.86
1.1008;1.10086;1.10079;1.1008;1723693800000;246.51
1.10101;1.10101;1.1008;1.10082;1723694400000;506.34
1.10095;1.10107;1.10092;1.10102;1723695000000;538.69
1.10101;1.10102;1.10091;1.10097;1723695600000;265.5
1.10105;1.10111;1.101;1.10101;1723696200000;331.2
1.10111;1.10114;1.10104;1.10106;1723696800000;534.0
1.10116;1.1012;1.10111;1.10111;1723697400000;285.48
1.101;1.10117;1.10096;1.10116;1723698000000;608.49
1.10098;1.10102;1.10089;1.10101;1723698600000;375.84
1.10112;1.10112;1.10092;1.10099;1723699200000;1077.75
1.10121;1.10122;1.10104;1.10111;1723699800000;1020.33
1.10115;1.10125;1.10115;1.10121;1723700400000;333.03
1.10096;1.1013;1.10085;1.10116;1723701000000;1097.24
1.10125;1.10133;1.10079;1.10098;1723701600000;1533.7
1.10126;1.10144;1.10121;1.10124;1723702200000;999.45
1.1013;1.10148;1.10114;1.10127;1723702800000;739.98
1.10112;1.10131;1.10105;1.10131;1723703400000;807.51
1.10094;1.10117;1.10092;1.10111;1723704000000;1147.07
1.10145;1.10153;1.10092;1.10095;1723704600000;869.55
1.10132;1.10152;1.10128;1.10146;1723705200000;1112.29
1.10117;1.10136;1.10112;1.10132;1723705800000;2168.35
1.10121;1.10154;1.1011;1.10116;1723706400000;1464.45
1.10097;1.10129;1.1009;1.10121;1723707000000;1878.88
1.10115;1.10116;1.10075;1.10097;1723707600000;1787.06
1.10134;1.10142;1.10115;1.10116;1723708200000;775.78
1.10092;1.10135;1.10079;1.10132;1723708800000;2182.07
1.10098;1.10124;1.10082;1.10095;1723709400000;1355.77
1.10087;1.10116;1.1008;1.101;1723710000000;857.41
1.10066;1.10087;1.10054;1.10087;1723710600000;1876.78
1.10071;1.10083;1.10054;1.10066;1723711200000;775.02
1.10061;1.10077;1.10052;1.10072;1723711800000;761.16
1.10062;1.10064;1.10033;1.1006;1723712400000;1207.17
1.10118;1.10118;1.10062;1.10063;1723713000000;984.27
1.10117;1.10128;1.10106;1.10118;1723713600000;732.39
1.10097;1.10128;1.10091;1.10117;1723714200000;586.02
1.1011;1.10114;1.10091;1.10098;1723714800000;516.63
1.10118;1.10118;1.10098;1.10111;1723715400000;476.97
1.10132;1.10139;1.10118;1.10118;1723716000000;354.42
1.10138;1.1014;1.1013;1.10132;1723716600000;335.55
1.10114;1.10141;1.10109;1.10138;1723717200000;498.66
1.10083;1.10115;1.10083;1.10113;1723717800000;902.97
1.10086;1.101;1.1008;1.10082;1723718400000;497.52
1.10101;1.10124;1.10085;1.10085;1723719000000;545.34
1.10126;1.10129;1.10101;1.10101;1723719600000;789.07
1.10117;1.10128;1.10111;1.10126;1723720200000;583.74
1.10113;1.1012;1.10098;1.10117;1723720800000;576.42
1.1011;1.10118;1.10105;1.10112;1723721400000;882.48
1.10106;1.10123;1.10102;1.1011;1723722000000;1436.02
1.10133;1.10136;1.101;1.10107;1723722600000;1221.46
1.10112;1.10141;1.10106;1.10132;1723723200000;1281.27
1.10134;1.10136;1.10108;1.10111;1723723800000;958.43
1.10113;1.10142;1.10108;1.10134;1723724400000;806.01
1.0962;1.10114;1.09619;1.10114;1723725000000;7530.29
1.09566;1.09648;1.09552;1.09619;1723725600000;4954.86
1.09564;1.09599;1.09518;1.09565;1723726200000;5921.88
1.09506;1.09592;1.095;1.09564;1723726800000;3175.39
1.09561;1.09601;1.09495;1.09506;1723727400000;3101.35
1.09593;1.0966;1.09555;1.0956;1723728000000;2907.16
1.09589;1.09613;1.09554;1.09594;1723728600000;5340.82
1.09632;1.09657;1.09573;1.0959;1723729200000;4458.4
1.09685;1.09697;1.09631;1.09632;1723729800000;5077.72
1.09659;1.09713;1.09651;1.09685;1723730400000;4423.64
1.0974;1.09752;1.09652;1.09657;1723731000000;3728.3
1.09751;1.0976;1.09726;1.09742;1723731600000;3842.96
1.09748;1.0976;1.09707;1.09752;1723732200000;2346.17
1.09803;1.09804;1.0974;1.09747;1723732800000;1820.26
1.09831;1.09861;1.09797;1.09804;1723733400000;3095.29
1.09849;1.09865;1.09815;1.0983;1723734000000;3224.06
1.09872;1.09894;1.09845;1.0985;1723734600000;2598.18
1.09855;1.09878;1.09827;1.09872;1723735200000;3399.02
1.09872;1.09874;1.09845;1.09856;1723735800000;2524.82
1.09845;1.09889;1.09845;1.09873;1723736400000;1628.39
1.09854;1.09855;1.0983;1.09843;1723737000000;2766.84
1.09888;1.09889;1.09851;1.09855;1723737600000;2287.01
1.09871;1.09892;1.09857;1.09888;1723738200000;1972.89
1.09864;1.09883;1.09855;1.0987;1723738800000;1636.39
1.09825;1.09862;1.09824;1.09862;1723739400000;1803.55
1.09791;1.09826;1.09785;1.09826;1723740000000;2636.9
1.09778;1.098;1.09774;1.09791;1723740600000;1990.02
1.09782;1.09797;1.09765;1.09779;1723741200000;1324.3
1.09775;1.09789;1.09768;1.09784;1723741800000;1106.12
1.09773;1.09782;1.09768;1.09776;1723742400000;620.51
1.09747;1.09778;1.0974;1.09773;1723743000000;675.72
1.09722;1.09745;1.09715;1.09745;1723743600000;1279.27
1.09742;1.09742;1.09721;1.09722;1723744200000;1242.57
1.09765;1.0978;1.09736;1.09743;1723744800000;1137.65
1.09764;1.0977;1.09746;1.09762;1723745400000;774.81
1.09787;1.0979;1.09762;1.09765;1723746000000;812.59
1.09779;1.09792;1.09776;1.09786;1723746600000;959.79
1.09782;1.09787;1.09765;1.09779;1723747200000;896.22
1.09782;1.09787;1.09761;1.0978;1723747800000;961.46
1.09777;1.09799;1.09768;1.09781;1723748400000;1674.42
1.09779;1.09784;1.0977;1.09776;1723749000000;892.83
1.09762;1.09789;1.09761;1.09779;1723749600000;1301.94
1.09725;1.09763;1.09725;1.09761;1723750200000;1242.88
1.09741;1.09746;1.09725;1.09726;1723750800000;996.87
1.09741;1.09743;1.09729;1.09741;1723751400000;1114.69
1.09726;1.0974;1.09714;1.0974;1723752000000;1059.58
1.09723;1.09732;1.09716;1.09726;1723752600000;314.23
1.09717;1.09724;1.09714;1.09724;1723753200000;633.69
1.09716;1.09719;1.09714;1.09716;1723753800000;171.3
1.09707;1.09717;1.09707;1.09717;1723754400000;275.59
1.09724;1.09724;1.09704;1.09708;1723755000000;596.35
1.0972;1.0972;1.09703;1.09713;1723755600000;38.7
1.09722;1.09724;1.09711;1.09711;1723756200000;152.35
1.09713;1.09722;1.09711;1.09711;1723756800000;294.5
1.09717;1.0972;1.0971;1.09719;1723757400000;161.1
1.09722;1.09722;1.09712;1.09712;1723758000000;156.6
1.09717;1.09722;1.09716;1.09716;1723758600000;59.4
1.0972;1.09725;1.09708;1.09717;1723759200000;224.4
1.09734;1.09741;1.09717;1.09721;1723759800000;208.34
1.09742;1.09743;1.09732;1.09733;1723760400000;222.3
1.09728;1.09743;1.09727;1.09743;1723761000000;324.36
1.09724;1.09735;1.0972;1.09729;1723761600000;313.05
1.09712;1.09728;1.09712;1.09725;1723762200000;438.93
1.09724;1.09726;1.09711;1.09714;1723762800000;475.82
1.0974;1.09745;1.09722;1.09725;1723763400000;290.41
1.09747;1.09748;1.09735;1.09738;1723764000000;336.69
1.09728;1.09748;1.09727;1.09748;1723764600000;356.65
1.09712;1.09731;1.09712;1.09727;1723765200000;418.02
1.09723;1.09734;1.09715;1.09715;1723765800000;574.67
1.0974;1.09754;1.09718;1.09723;1723766400000;1318.19
1.09733;1.09751;1.09732;1.09742;1723767000000;1295.12
1.09739;1.09749;1.09722;1.09732;1723767600000;929.4
1.09744;1.09769;1.09737;1.09739;1723768200000;870.84
1.09755;1.09763;1.09745;1.09745;1723768800000;752.25
1.09756;1.09765;1.09744;1.09755;1723769400000;910.43
1.09752;1.09759;1.09743;1.09757;1723770000000;470.79
1.09751;1.09763;1.09744;1.09753;1723770600000;681.05
1.09775;1.09776;1.09751;1.09752;1723771200000;1067.16
1.09791;1.09796;1.09775;1.09775;1723771800000;728.39
1.09787;1.09811;1.09783;1.09789;1723772400000;627.52
1.09808;1.09813;1.0978;1.09786;1723773000000;527.85
1.098;1.09813;1.09793;1.09808;1723773600000;704.55
1.09798;1.098;1.09784;1.098;1723774200000;248.04
1.09782;1.09803;1.09782;1.09797;1723774800000;366.3
1.09805;1.09805;1.09782;1.09782;1723775400000;449.34
1.09812;1.09825;1.09808;1.09808;1723776000000;309.24
1.09812;1.09817;1.09807;1.09812;1723776600000;623.94
1.09814;1.09817;1.09802;1.09812;1723777200000;640.98
1.09808;1.09816;1.09798;1.09816;1723777800000;292.17
1.09799;1.09811;1.09792;1.09808;1723778400000;273.63
1.09798;1.09805;1.09794;1.09799;1723779000000;436.95
1.09772;1.09799;1.09767;1.09799;1723779600000;341.0
1.0977;1.0978;1.09767;1.09774;1723780200000;128.5
1.09769;1.09784;1.09766;1.09771;1723780800000;372.08
1.09775;1.09775;1.0976;1.09768;1723781400000;265.27
1.09788;1.09789;1.09774;1.09774;1723782000000;256.59
1.09799;1.09804;1.09785;1.09787;1723782600000;419.76
1.09814;1.09818;1.09799;1.09799;1723783200000;275.07
1.0982;1.09823;1.09811;1.09814;1723783800000;448.68
1.0983;1.0983;1.09813;1.09821;1723784400000;105.21
1.09828;1.09831;1.09813;1.09829;1723785000000;443.02
1.09839;1.0984;1.09827;1.09827;1723785600000;468.04
1.09846;1.09846;1.0983;1.09839;1723786200000;544.11
1.09853;1.09858;1.09839;1.09847;1723786800000;641.2
1.09856;1.0986;1.09837;1.09854;1723787400000;597.4
1.09855;1.0986;1.09832;1.09856;1723788000000;1489.18
1.09856;1.09858;1.0984;1.09855;1723788600000;1078.26
1.09849;1.09858;1.09824;1.09857;1723789200000;936.55
1.09835;1.09866;1.09833;1.09848;1723789800000;1916.02
1.09824;1.09835;1.0981;1.09834;1723790400000;1612.42
1.09815;1.09843;1.09806;1.09823;1723791000000;1190.36
1.09844;1.09861;1.09814;1.09814;1723791600000;1217.04
1.09824;1.09848;1.09817;1.09844;1723792200000;1803.18
1.09792;1.0983;1.09789;1.09823;1723792800000;2229.82
1.09806;1.09807;1.09767;1.09791;1723793400000;2248.08
1.09819;1.0983;1.09797;1.09805;1723794000000;1085.91
1.0985;1.09855;1.0981;1.09818;1723794600000;1307.9
1.09875;1.09875;1.09851;1.09853;1723795200000;862.2
1.0987;1.09887;1.09855;1.09874;1723795800000;2261.54
1.09887;1.09897;1.09869;1.09869;1723796400000;1301.66
1.09857;1.09891;1.09851;1.09886;1723797000000;1254.59
1.09826;1.09856;1.09825;1.09856;1723797600000;1386.4
1.09808;1.09831;1.09798;1.09825;1723798200000;1350.85
1.09798;1.09821;1.09788;1.09807;1723798800000;1896.53
1.09824;1.09825;1.09795;1.09798;1723799400000;1030.77
1.09857;1.09858;1.09822;1.09822;1723800000000;617.59
1.09879;1.0989;1.09858;1.09858;1723800600000;915.63
1.09877;1.09884;1.09862;1.09878;1723801200000;645.19
1.09897;1.09899;1.09871;1.09877;1723801800000;1208.07
1.09898;1.099;1.09889;1.09898;1723802400000;536.46
1.09898;1.09899;1.09872;1.09896;1723803000000;615.28
1.09897;1.09901;1.09889;1.09898;1723803600000;426.51
1.09883;1.09896;1.09853;1.09896;1723804200000;568.81
1.099;1.09914;1.09882;1.09884;1723804800000;991.92
1.09939;1.09949;1.09899;1.099;1723805400000;1224.52
1.09915;1.09946;1.09911;1.09938;1723806000000;1996.12
1.0992;1.09927;1.0989;1.09916;1723806600000;1891.37
1.099;1.09942;1.09899;1.09921;1723807200000;1904.12
1.09928;1.09933;1.099;1.09901;1723807800000;2289.49
1.09939;1.09943;1.09924;1.09925;1723808400000;2274.85
1.09921;1.09948;1.09904;1.09939;1723809000000;1915.03
1.09936;1.09941;1.09919;1.09922;1723809600000;1888.93
1.09892;1.09938;1.09892;1.09935;1723810200000;1383.27
1.09889;1.09904;1.09881;1.09893;1723810800000;2214.96
1.09878;1.09945;1.09868;1.09889;1723811400000;3434.66
1.09902;1.09902;1.09853;1.09879;1723812000000;2225.23
1.09938;1.09939;1.09897;1.09902;1723812600000;1866.13
1.09932;1.09949;1.09918;1.0994;1723813200000;1054.86
1.09972;1.09977;1.09919;1.09933;1723813800000;1768.4
1.0998;1.09987;1.09954;1.09972;1723814400000;1115.41
1.10002;1.10009;1.09969;1.09981;1723815000000;3657.02
1.10026;1.10032;1.09986;1.10002;1723815600000;2573.86
1.10025;1.10044;1.10005;1.10027;1723816200000;1399.48
1.09951;1.10022;1.09951;1.10022;1723816800000;2433.47
1.09909;1.09955;1.09903;1.09951;1723817400000;1379.97
1.09886;1.09911;1.09873;1.09909;1723818000000;2362.59
1.0988;1.09906;1.0987;1.09888;1723818600000;1463.64
1.09873;1.09886;1.09826;1.09881;1723819200000;2361.04
1.09904;1.0991;1.09864;1.09874;1723819800000;2765.59
1.09941;1.09946;1.09903;1.09903;1723820400000;1477.69
1.09941;1.09954;1.09937;1.09941;1723821000000;1901.62
1.09948;1.09949;1.09904;1.09941;1723821600000;2315.26
1.09947;1.0996;1.09937;1.09949;1723822200000;1017.72
1.09948;1.09971;1.09936;1.09947;1723822800000;1255.74
1.0996;1.09975;1.09947;1.09949;1723823400000;1360.44
1.09996;1.09998;1.09956;1.0996;1723824000000;1060.68
1.09997;1.10005;1.09984;1.09996;1723824600000;995.7
1.10025;1.10029;1.09993;1.09994;1723825200000;709.77
1.10021;1.10035;1.10017;1.10026;1723825800000;913.54
1.10026;1.1003;1.10013;1.10021;1723826400000;700.03
1.10036;1.10042;1.10021;1.10025;1723827000000;665.68
1.10047;1.1006;1.10036;1.10037;1723827600000;905.75
1.10074;1.10075;1.10046;1.1005;1723828200000;767.68
1.10113;1.10117;1.10074;1.10074;1723828800000;919.3
1.10119;1.10121;1.10094;1.10115;1723829400000;986.72
1.10114;1.10125;1.10102;1.1012;1723830000000;739.16
1.10127;1.10128;1.10102;1.10113;1723830600000;606.9
1.10118;1.10132;1.10117;1.10125;1723831200000;465.57
1.10107;1.10124;1.10107;1.10118;1723831800000;837.96
1.10111;1.10119;1.10092;1.10107;1723832400000;1665.96
1.10122;1.10147;1.10111;1.10111;1723833000000;915.67
1.10172;1.10173;1.10119;1.10121;1723833600000;1044.74
1.10205;1.10214;1.1017;1.10172;1723834200000;635.43
1.10186;1.10218;1.10184;1.10206;1723834800000;863.61
1.10189;1.10192;1.1018;1.10185;1723835400000;1879.28
1.10195;1.10199;1.10183;1.10188;1723836000000;733.11
1.10209;1.10215;1.10193;1.10195;1723836600000;773.1
1.10226;1.10229;1.10208;1.10208;1723837200000;783.06
1.10244;1.10247;1.10224;1.10227;1723837800000;661.11
1.1023;1.1025;1.1023;1.10245;1723838400000;724.83
1.10221;1.1025;1.10221;1.1023;1723839000000;960.45
1.10225;1.10231;1.10221;1.10222;1723839600000;677.7
1.1023;1.10243;1.10225;1.10225;1723840200000;588.15
1.10263;1.10264;1.10228;1.10231;1723840800000;732.8
1.10211;1.10296;1.10201;1.10263;1723841400000;1332.81
1.10211;1.10211;1.10211;1.10211;1723842000000;0.0
1.10211;1.10211;1.10211;1.10211;1723842600000;0.0
1.10211;1.10211;1.10211;1.10211;1723843200000;0.0
1.10211;1.10211;1.10211;1.10211;1723843800000;0.0
1.10211;1.10211;1.10211;1.10211;1723844400000;0.0
1.10211;1.10211;1.10211;1.10211;1723845000000;0.0
1.10211;1.10211;1.10211;1.10211;1723845600000;0.0
1.10211;1.10211;1.10211;1.10211;1723846200000;0.0
1.10211;1.10211;1.10211;1.10211;1723846800000;0.0
1.10211;1.10211;1.10211;1.10211;1723847400000;0.0
1.10211;1.10211;1.10211;1.10211;1723848000000;0.0
1.10211;1.10211;1.10211;1.10211;1723848600000;0.0
1.10211;1.10211;1.10211;1.10211;1723849200000;0.0
1.10211;1.10211;1.10211;1.10211;1723849800000;0.0
1.10211;1.10211;1.10211;1.10211;1723850400000;0.0
1.10211;1.10211;1.10211;1.10211;1723851000000;0.0
1.10211;1.10211;1.10211;1.10211;1723851600000;0.0
1.10211;1.10211;1.10211;1.10211;1723852200000;0.0
1.10211;1.10211;1.10211;1.10211;1723852800000;0.0
1.10211;1.10211;1.10211;1.10211;1723853400000;0.0
1.10211;1.10211;1.10211;1.10211;1723854000000;0.0
1.10211;1.10211;1.10211;1.10211;1723854600000;0.0
1.10211;1.10211;1.10211;1.10211;1723855200000;0.0
1.10211;1.10211;1.10211;1.10211;1723855800000;0.0
1.10211;1.10211;1.10211;1.10211;1723856400000;0.0
1.10211;1.10211;1.10211;1.10211;1723857000000;0.0
1.10211;1.10211;1.10211;1.10211;1723857600000;0.0
1.10211;1.10211;1.10211;1.10211;1723858200000;0.0
1.10211;1.10211;1.10211;1.10211;1723858800000;0.0
1.10211;1.10211;1.10211;1.10211;1723859400000;0.0
1.10211;1.10211;1.10211;1.10211;1723860000000;0.0
1.10211;1.10211;1.10211;1.10211;1723860600000;0.0
1.10211;1.10211;1.10211;1.10211;1723861200000;0.0
1.10211;1.10211;1.10211;1.10211;1723861800000;0.0
1.10211;1.10211;1.10211;1.10211;1723862400000;0.0
1.10211;1.10211;1.10211;1.10211;1723863000000;0.0
1.10211;1.10211;1.10211;1.10211;1723863600000;0.0
1.10211;1.10211;1.10211;1.10211;1723864200000;0.0
1.10211;1.10211;1.10211;1.10211;1723864800000;0.0
1.10211;1.10211;1.10211;1.10211;1723865400000;0.0
1.10211;1.10211;1.10211;1.10211;1723866000000;0.0
1.10211;1.10211;1.10211;1.10211;1723866600000;0.0
1.10211;1.10211;1.10211;1.10211;1723867200000;0.0
1.10211;1.10211;1.10211;1.10211;1723867800000;0.0
1.10211;1.10211;1.10211;1.10211;1723868400000;0.0
1.10211;1.10211;1.10211;1.10211;1723869000000;0.0
1.10211;1.10211;1.10211;1.10211;1723869600000;0.0
1.10211;1.10211;1.10211;1.10211;1723870200000;0.0
1.10211;1.10211;1.10211;1.10211;1723870800000;0.0
1.10211;1.10211;1.10211;1.10211;1723871400000;0.0
1.10211;1.10211;1.10211;1.10211;1723872000000;0.0
1.10211;1.10211;1.10211;1.10211;1723872600000;0.0
1.10211;1.10211;1.10211;1.10211;1723873200000;0.0
1.10211;1.10211;1.10211;1.10211;1723873800000;0.0
1.10211;1.10211;1.10211;1.10211;1723874400000;0.0
1.10211;1.10211;1.10211;1.10211;1723875000000;0.0
1.10211;1.10211;1.10211;1.10211;1723875600000;0.0
1.10211;1.10211;1.10211;1.10211;1723876200000;0.0
1.10211;1.10211;1.10211;1.10211;1723876800000;0.0
1.10211;1.10211;1.10211;1.10211;1723877400000;0.0
1.10211;1.10211;1.10211;1.10211;1723878000000;0.0
1.10211;1.10211;1.10211;1.10211;1723878600000;0.0
1.10211;1.10211;1.10211;1.10211;1723879200000;0.0
1.10211;1.10211;1.10211;1.10211;1723879800000;0.0
1.10211;1.10211;1.10211;1.10211;1723880400000;0.0
1.10211;1.10211;1.10211;1.10211;1723881000000;0.0
1.10211;1.10211;1.10211;1.10211;1723881600000;0.0
1.10211;1.10211;1.10211;1.10211;1723882200000;0.0
1.10211;1.10211;1.10211;1.10211;1723882800000;0.0
1.10211;1.10211;1.10211;1.10211;1723883400000;0.0
1.10211;1.10211;1.10211;1.10211;1723884000000;0.0
1.10211;1.10211;1.10211;1.10211;1723884600000;0.0
1.10211;1.10211;1.10211;1.10211;1723885200000;0.0
1.10211;1.10211;1.10211;1.10211;1723885800000;0.0
1.10211;1.10211;1.10211;1.10211;1723886400000;0.0
1.10211;1.10211;1.10211;1.10211;1723887000000;0.0
1.10211;1.10211;1.10211;1.10211;1723887600000;0.0
1.10211;1.10211;1.10211;1.10211;1723888200000;0.0
1.10211;1.10211;1.10211;1.10211;1723888800000;0.0
1.10211;1.10211;1.10211;1.10211;1723889400000;0.0
1.10211;1.10211;1.10211;1.10211;1723890000000;0.0
1.10211;1.10211;1.10211;1.10211;1723890600000;0.0
1.10211;1.10211;1.10211;1.10211;1723891200000;0.0
1.10211;1.10211;1.10211;1.10211;1723891800000;0.0
1.10211;1.10211;1.10211;1.10211;1723892400000;0.0
1.10211;1.10211;1.10211;1.10211;1723893000000;0.0
1.10211;1.10211;1.10211;1.10211;1723893600000;0.0
1.10211;1.10211;1.10211;1.10211;1723894200000;0.0
1.10211;1.10211;1.10211;1.10211;1723894800000;0.0
1.10211;1.10211;1.10211;1.10211;1723895400000;0.0
1.10211;1.10211;1.10211;1.10211;1723896000000;0.0
1.10211;1.10211;1.10211;1.10211;1723896600000;0.0
1.10211;1.10211;1.10211;1.10211;1723897200000;0.0
1.10211;1.10211;1.10211;1.10211;1723897800000;0.0
1.10211;1.10211;1.10211;1.10211;1723898400000;0.0
1.10211;1.10211;1.10211;1.10211;1723899000000;0.0
1.10211;1.10211;1.10211;1.10211;1723899600000;0.0
1.10211;1.10211;1.10211;1.10211;1723900200000;0.0
1.10211;1.10211;1.10211;1.10211;1723900800000;0.0
1.10211;1.10211;1.10211;1.10211;1723901400000;0.0
1.10211;1.10211;1.10211;1.10211;1723902000000;0.0
1.10211;1.10211;1.10211;1.10211;1723902600000;0.0
1.10211;1.10211;1.10211;1.10211;1723903200000;0.0
1.10211;1.10211;1.10211;1.10211;1723903800000;0.0
1.10211;1.10211;1.10211;1.10211;1723904400000;0.0
1.10211;1.10211;1.10211;1.10211;1723905000000;0.0
1.10211;1.10211;1.10211;1.10211;1723905600000;0.0
1.10211;1.10211;1.10211;1.10211;1723906200000;0.0
1.10211;1.10211;1.10211;1.10211;1723906800000;0.0
1.10211;1.10211;1.10211;1.10211;1723907400000;0.0
1.10211;1.10211;1.10211;1.10211;1723908000000;0.0
1.10211;1.10211;1.10211;1.10211;1723908600000;0.0
1.10211;1.10211;1.10211;1.10211;1723909200000;0.0
1.10211;1.10211;1.10211;1.10211;1723909800000;0.0
1.10211;1.10211;1.10211;1.10211;1723910400000;0.0
1.10211;1.10211;1.10211;1.10211;1723911000000;0.0
1.10211;1.10211;1.10211;1.10211;1723911600000;0.0
1.10211;1.10211;1.10211;1.10211;1723912200000;0.0
1.10211;1.10211;1.10211;1.10211;1723912800000;0.0
1.10211;1.10211;1.10211;1.10211;1723913400000;0.0
1.10211;1.10211;1.10211;1.10211;1723914000000;0.0
1.10211;1.10211;1.10211;1.10211;1723914600000;0.0
1.10211;1.10211;1.10211;1.10211;1723915200000;0.0
1.10211;1.10211;1.10211;1.10211;1723915800000;0.0
1.10211;1.10211;1.10211;1.10211;1723916400000;0.0
1.10211;1.10211;1.10211;1.10211;1723917000000;0.0
1.10211;1.10211;1.10211;1.10211;1723917600000;0.0
1.10211;1.10211;1.10211;1.10211;1723918200000;0.0
1.10211;1.10211;1.10211;1.10211;1723918800000;0.0
1.10211;1.10211;1.10211;1.10211;1723919400000;0.0
1.10211;1.10211;1.10211;1.10211;1723920000000;0.0
1.10211;1.10211;1.10211;1.10211;1723920600000;0.0
1.10211;1.10211;1.10211;1.10211;1723921200000;0.0
1.10211;1.10211;1.10211;1.10211;1723921800000;0.0
1.10211;1.10211;1.10211;1.10211;1723922400000;0.0
1.10211;1.10211;1.10211;1.10211;1723923000000;0.0
1.10211;1.10211;1.10211;1.10211;1723923600000;0.0
1.10211;1.10211;1.10211;1.10211;1723924200000;0.0
1.10211;1.10211;1.10211;1.10211;1723924800000;0.0
1.10211;1.10211;1.10211;1.10211;1723925400000;0.0
1.10211;1.10211;1.10211;1.10211;1723926000000;0.0
1.10211;1.10211;1.10211;1.10211;1723926600000;0.0
1.10211;1.10211;1.10211;1.10211;1723927200000;0.0
1.10211;1.10211;1.10211;1.10211;1723927800000;0.0
1.10211;1.10211;1.10211;1.10211;1723928400000;0.0
1.10211;1.10211;1.10211;1.10211;1723929000000;0.0
1.10211;1.10211;1.10211;1.10211;1723929600000;0.0
1.10211;1.10211;1.10211;1.10211;1723930200000;0.0
1.10211;1.10211;1.10211;1.10211;1723930800000;0.0
